#38
       Value     Percentile TotalCount 1/(1-Percentile)

       4.000 0.000000000000          2           1.00
       8.000 0.100000000000      13437           1.11
      11.000 0.190000000000      23885           1.23
      14.000 0.271000000000      31858           1.37
      17.000 0.343900000000      39445           1.52
      21.000 0.409510000000      47296           1.69
      25.000 0.468559000000      53329           1.88
      30.000 0.521703100000      59492           2.09
      36.000 0.569532790000      65431           2.32
      41.000 0.612579511000      69582           2.58
      46.000 0.651321559900      75385           2.87
      48.000 0.686189403910      79098           3.19
      50.000 0.717570463519      83417           3.54
      51.000 0.745813417167      85627           3.93
      52.000 0.771232075450      87868           4.37
      54.000 0.794108867905      91993           4.86
      55.000 0.814697981115      93728           5.40
      56.000 0.833228183003      95357           6.00
      57.000 0.849905364703      97025           6.66
      58.000 0.864914828233      98317           7.40
      60.000 0.878423345409     100608           8.23
      61.000 0.890581010868     101579           9.14
      63.000 0.901522909782     103157          10.15
      64.000 0.911370618803     103762          11.28
      66.000 0.920233556923     104884          12.54
      68.000 0.928210201231     105776          13.93
      70.000 0.935389181108     106599          15.48
      72.000 0.941850262997     107318          17.20
      74.000 0.947665236697     107881          19.11
      76.000 0.952898713028     108440          21.23
      78.000 0.957608841725     108941          23.59
      80.000 0.961847957552     109416          26.21
      82.000 0.965663161797     109917          29.12
      83.000 0.969096845617     110136          32.36
      85.000 0.972187161056     110667          35.95
      86.000 0.974968444950     110872          39.95
      87.000 0.977471600455     111073          44.39
      88.000 0.979724440410     111328          49.32
      89.000 0.981751996369     111564          54.80
      90.000 0.983576796732     111758          60.89
      91.000 0.985219117059     111951          67.65
      92.000 0.986697205353     112146          75.17
      93.000 0.988027484817     112313          83.52
      94.000 0.989224736336     112486          92.81
      94.000 0.990302262702     112486         103.12
      95.000 0.991272036432     112633         114.57
      96.000 0.992144832789     112766         127.30
      97.000 0.992930349510     112913         141.45
      97.000 0.993637314559     112913         157.17
      98.000 0.994273583103     113006         174.63
      98.000 0.994846224793     113006         194.03
      99.000 0.995361602313     113095         215.59
     100.000 0.995825442082     113184         239.55
     100.000 0.996242897874     113184         266.16
     101.000 0.996618608086     113246         295.74
     101.000 0.996956747278     113246         328.60
     102.000 0.997261072550     113301         365.11
     103.000 0.997534965295     113352         405.67
     103.000 0.997781468766     113352         450.75
     104.000 0.998003321889     113407         500.83
     104.000 0.998202989700     113407         556.48
     104.000 0.998382690730     113407         618.31
     105.000 0.998544421657     113433         687.01
     106.000 0.998689979491     113460         763.35
     106.000 0.998820981542     113460         848.16
     107.000 0.998938883388     113491         942.40
     107.000 0.999044995049     113491        1047.11
     107.000 0.999140495544     113491        1163.46
     108.000 0.999226445990     113512        1292.73
     108.000 0.999303801391     113512        1436.37
     108.000 0.999373421252     113512        1595.97
     109.000 0.999436079127     113524        1773.30
     110.000 0.999492471214     113535        1970.33
     110.000 0.999543224093     113535        2189.26
     111.000 0.999588901683     113543        2432.51
     111.000 0.999630011515     113543        2702.79
     112.000 0.999667010363     113548        3003.10
     112.000 0.999700309327     113548        3336.77
     113.000 0.999730278394     113556        3707.53
     113.000 0.999757250555     113556        4119.47
     114.000 0.999781525499     113558        4577.19
     115.000 0.999803372950     113561        5085.77
     117.000 0.999823035655     113563        5650.86
     118.000 0.999840732089     113565        6278.73
     119.000 0.999856658880     113566        6976.37
     121.000 0.999870992992     113568        7751.52
     122.000 0.999883893693     113570        8612.80
     125.000 0.999895504324     113571        9569.77
     126.000 0.999905953891     113573       10633.08
     126.000 0.999915358502     113573       11814.54
     128.000 0.999923822652     113575       13127.26
     128.000 0.999931440387     113575       14585.85
     128.000 0.999938296348     113575       16206.50
     129.000 0.999944466713     113576       18007.22
     131.000 0.999950020042     113577       20008.02
     131.000 0.999955018038     113577       22231.13
     135.000 0.999959516234     113578       24701.26
     135.000 0.999963564611     113578       27445.84
     137.000 0.999967208150     113579       30495.38
     137.000 0.999970487335     113579       33883.76
     137.000 0.999973438601     113579       37648.62
     250.000 0.999976094741     113580       41831.80
     250.000 0.999978485267     113580       46479.78
     250.000 0.999980636740     113580       51644.20
     272.000 0.999982573066     113581       57382.44
     272.000 0.999984315760     113581       63758.27
     272.000 0.999985884184     113581       70842.52
     272.000 0.999987295765     113581       78713.91
     272.000 0.999988566189     113581       87459.90
     272.000 0.999989709570     113581       97177.67
     272.000 0.999990738613     113581      107975.19
     273.000 0.999991664752     113582      119972.43
     273.000 1.000000000000     113582
#[Mean    =       33.583, StdDeviation   =       22.733]
#[Max     =      273.000, TotalCount     =   113582.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     378.57851159666427
 Latency Median:     28
 Consistency Window Median:     59.0
  Inconsistencies:     113580
