#xcweaver 40
       Value     Percentile TotalCount 1/(1-Percentile)

       6.000 0.000000000000         18           1.00
      15.000 0.100000000000      12512           1.11
      22.000 0.190000000000      22529           1.23
      29.000 0.271000000000      32112           1.37
      37.000 0.343900000000      41026           1.52
      44.000 0.409510000000      48691           1.69
      49.000 0.468559000000      55776           1.88
      52.000 0.521703100000      61172           2.09
      56.000 0.569532790000      67841           2.32
      60.000 0.612579511000      73069           2.58
      63.000 0.651321559900      76702           2.87
      67.000 0.686189403910      81376           3.19
      70.000 0.717570463519      84618           3.54
      73.000 0.745813417167      87534           3.93
      76.000 0.771232075450      90509           4.37
      79.000 0.794108867905      93606           4.86
      81.000 0.814697981115      95723           5.40
      83.000 0.833228183003      97982           6.00
      85.000 0.849905364703     100295           6.66
      86.000 0.864914828233     101439           7.40
      88.000 0.878423345409     103720           8.23
      89.000 0.890581010868     104865           9.14
      90.000 0.901522909782     106068          10.15
      91.000 0.911370618803     107238          11.28
      92.000 0.920233556923     108341          12.54
      93.000 0.928210201231     109468          13.93
      94.000 0.935389181108     110319          15.48
      95.000 0.941850262997     111319          17.20
      95.000 0.947665236697     111319          19.11
      96.000 0.952898713028     112132          21.23
      97.000 0.957608841725     112872          23.59
      97.000 0.961847957552     112872          26.21
      98.000 0.965663161797     113607          29.12
      98.000 0.969096845617     113607          32.36
      99.000 0.972187161056     114215          35.95
     100.000 0.974968444950     114790          39.95
     100.000 0.977471600455     114790          44.39
     101.000 0.979724440410     115217          49.32
     101.000 0.981751996369     115217          54.80
     102.000 0.983576796732     115540          60.89
     102.000 0.985219117059     115540          67.65
     103.000 0.986697205353     115854          75.17
     103.000 0.988027484817     115854          83.52
     104.000 0.989224736336     116105          92.81
     104.000 0.990302262702     116105         103.12
     105.000 0.991272036432     116272         114.57
     106.000 0.992144832789     116447         127.30
     106.000 0.992930349510     116447         141.45
     107.000 0.993637314559     116579         157.17
     107.000 0.994273583103     116579         174.63
     108.000 0.994846224793     116694         194.03
     108.000 0.995361602313     116694         215.59
     109.000 0.995825442082     116771         239.55
     110.000 0.996242897874     116839         266.16
     110.000 0.996618608086     116839         295.74
     111.000 0.996956747278     116908         328.60
     111.000 0.997261072550     116908         365.11
     112.000 0.997534965295     116950         405.67
     113.000 0.997781468766     116983         450.75
     114.000 0.998003321889     117012         500.83
     115.000 0.998202989700     117049         556.48
     115.000 0.998382690730     117049         618.31
     116.000 0.998544421657     117072         687.01
     116.000 0.998689979491     117072         763.35
     117.000 0.998820981542     117093         848.16
     118.000 0.998938883388     117107         942.40
     119.000 0.999044995049     117123        1047.11
     120.000 0.999140495544     117129        1163.46
     121.000 0.999226445990     117137        1292.73
     122.000 0.999303801391     117146        1436.37
     123.000 0.999373421252     117156        1595.97
     124.000 0.999436079127     117163        1773.30
     126.000 0.999492471214     117170        1970.33
     127.000 0.999543224093     117174        2189.26
     129.000 0.999588901683     117178        2432.51
     130.000 0.999630011515     117183        2702.79
     131.000 0.999667010363     117186        3003.10
     134.000 0.999700309327     117193        3336.77
     135.000 0.999730278394     117195        3707.53
     136.000 0.999757250555     117198        4119.47
     137.000 0.999781525499     117204        4577.19
     137.000 0.999803372950     117204        5085.77
     139.000 0.999823035655     117206        5650.86
     140.000 0.999840732089     117211        6278.73
     140.000 0.999856658880     117211        6976.37
     140.000 0.999870992992     117211        7751.52
     141.000 0.999883893693     117214        8612.80
     141.000 0.999895504324     117214        9569.77
     141.000 0.999905953891     117214       10633.08
     142.000 0.999915358502     117216       11814.54
     143.000 0.999923822652     117217       13127.26
     143.000 0.999931440387     117217       14585.85
     145.000 0.999938296348     117218       16206.50
     151.000 0.999944466713     117219       18007.22
     158.000 0.999950020042     117220       20008.02
     158.000 0.999955018038     117220       22231.13
     161.000 0.999959516234     117221       24701.26
     161.000 0.999963564611     117221       27445.84
     165.000 0.999967208150     117222       30495.38
     165.000 0.999970487335     117222       33883.76
     165.000 0.999973438601     117222       37648.62
     230.000 0.999976094741     117223       41831.80
     230.000 0.999978485267     117223       46479.78
     230.000 0.999980636740     117223       51644.20
     230.000 0.999982573066     117223       57382.44
     279.000 0.999984315760     117225       63758.27
     279.000 1.000000000000     117225
#[Mean    =       51.591, StdDeviation   =       27.235]
#[Max     =      279.000, TotalCount     =   117225.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     390.705693854549
 Latency Median:     51
 Consistency Window Median:     86.0
  Inconsistencies:     0
