       Value     Percentile TotalCount 1/(1-Percentile)

       7.000 0.000000000000        166           1.00
       8.000 0.100000000000       2704           1.11
       8.000 0.190000000000       2704           1.23
       8.000 0.271000000000       2704           1.37
       8.000 0.343900000000       2704           1.52
       8.000 0.409510000000       2704           1.69
       8.000 0.468559000000       2704           1.88
       8.000 0.521703100000       2704           2.09
       8.000 0.569532790000       2704           2.32
       8.000 0.612579511000       2704           2.58
       8.000 0.651321559900       2704           2.87
       8.000 0.686189403910       2704           3.19
       8.000 0.717570463519       2704           3.54
       8.000 0.745813417167       2704           3.93
       8.000 0.771232075450       2704           4.37
       8.000 0.794108867905       2704           4.86
       8.000 0.814697981115       2704           5.40
       8.000 0.833228183003       2704           6.00
       8.000 0.849905364703       2704           6.66
       8.000 0.864914828233       2704           7.40
       8.000 0.878423345409       2704           8.23
       8.000 0.890581010868       2704           9.14
       9.000 0.901522909782       2986          10.15
       9.000 0.911370618803       2986          11.28
       9.000 0.920233556923       2986          12.54
       9.000 0.928210201231       2986          13.93
       9.000 0.935389181108       2986          15.48
       9.000 0.941850262997       2986          17.20
       9.000 0.947665236697       2986          19.11
       9.000 0.952898713028       2986          21.23
       9.000 0.957608841725       2986          23.59
       9.000 0.961847957552       2986          26.21
       9.000 0.965663161797       2986          29.12
       9.000 0.969096845617       2986          32.36
       9.000 0.972187161056       2986          35.95
       9.000 0.974968444950       2986          39.95
       9.000 0.977471600455       2986          44.39
       9.000 0.979724440410       2986          49.32
       9.000 0.981751996369       2986          54.80
       9.000 0.983576796732       2986          60.89
       9.000 0.985219117059       2986          67.65
       9.000 0.986697205353       2986          75.17
       9.000 0.988027484817       2986          83.52
       9.000 0.989224736336       2986          92.81
       9.000 0.990302262702       2986         103.12
       9.000 0.991272036432       2986         114.57
       9.000 0.992144832789       2986         127.30
       9.000 0.992930349510       2986         141.45
       9.000 0.993637314559       2986         157.17
       9.000 0.994273583103       2986         174.63
       9.000 0.994846224793       2986         194.03
      10.000 0.995361602313       2992         215.59
      10.000 0.995825442082       2992         239.55
      10.000 0.996242897874       2992         266.16
      10.000 0.996618608086       2992         295.74
      10.000 0.996956747278       2992         328.60
      11.000 0.997261072550       2993         365.11
      12.000 0.997534965295       2994         405.67
      13.000 0.997781468766       2997         450.75
      13.000 0.998003321889       2997         500.83
      13.000 0.998202989700       2997         556.48
      13.000 0.998382690730       2997         618.31
      13.000 0.998544421657       2997         687.01
      15.000 0.998689979491       2998         763.35
      15.000 0.998820981542       2998         848.16
      15.000 0.998938883388       2998         942.40
      17.000 0.999044995049       2999        1047.11
      17.000 0.999140495544       2999        1163.46
      17.000 0.999226445990       2999        1292.73
      17.000 0.999303801391       2999        1436.37
      19.000 0.999373421252       3000        1595.97
      19.000 0.999436079127       3000        1773.30
      19.000 0.999492471214       3000        1970.33
      19.000 0.999543224093       3000        2189.26
      19.000 0.999588901683       3000        2432.51
      19.000 0.999630011515       3000        2702.79
      20.000 0.999667010363       3001        3003.10
      20.000 1.000000000000       3001
#[Mean    =        8.063, StdDeviation   =        0.564]
#[Max     =       20.000, TotalCount     =     3001.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     10.00306658489107
 Latency Median:     8
 Consistency Window Median:     4.0
  Inconsistencies:     0
