       Value     Percentile TotalCount 1/(1-Percentile)

       7.000 0.000000000000          3           1.00
       8.000 0.100000000000       1335           1.11
       8.000 0.190000000000       1335           1.23
       8.000 0.271000000000       1335           1.37
       8.000 0.343900000000       1335           1.52
       8.000 0.409510000000       1335           1.69
       9.000 0.468559000000       2944           1.88
       9.000 0.521703100000       2944           2.09
       9.000 0.569532790000       2944           2.32
       9.000 0.612579511000       2944           2.58
       9.000 0.651321559900       2944           2.87
       9.000 0.686189403910       2944           3.19
       9.000 0.717570463519       2944           3.54
       9.000 0.745813417167       2944           3.93
       9.000 0.771232075450       2944           4.37
       9.000 0.794108867905       2944           4.86
       9.000 0.814697981115       2944           5.40
       9.000 0.833228183003       2944           6.00
       9.000 0.849905364703       2944           6.66
       9.000 0.864914828233       2944           7.40
       9.000 0.878423345409       2944           8.23
       9.000 0.890581010868       2944           9.14
       9.000 0.901522909782       2944          10.15
       9.000 0.911370618803       2944          11.28
       9.000 0.920233556923       2944          12.54
       9.000 0.928210201231       2944          13.93
       9.000 0.935389181108       2944          15.48
       9.000 0.941850262997       2944          17.20
       9.000 0.947665236697       2944          19.11
       9.000 0.952898713028       2944          21.23
       9.000 0.957608841725       2944          23.59
       9.000 0.961847957552       2944          26.21
       9.000 0.965663161797       2944          29.12
       9.000 0.969096845617       2944          32.36
       9.000 0.972187161056       2944          35.95
       9.000 0.974968444950       2944          39.95
       9.000 0.977471600455       2944          44.39
       9.000 0.979724440410       2944          49.32
      10.000 0.981751996369       2978          54.80
      10.000 0.983576796732       2978          60.89
      10.000 0.985219117059       2978          67.65
      10.000 0.986697205353       2978          75.17
      10.000 0.988027484817       2978          83.52
      10.000 0.989224736336       2978          92.81
      10.000 0.990302262702       2978         103.12
      10.000 0.991272036432       2978         114.57
      10.000 0.992144832789       2978         127.30
      11.000 0.992930349510       2980         141.45
      12.000 0.993637314559       2983         157.17
      13.000 0.994273583103       2987         174.63
      13.000 0.994846224793       2987         194.03
      14.000 0.995361602313       2989         215.59
      14.000 0.995825442082       2989         239.55
      15.000 0.996242897874       2992         266.16
      15.000 0.996618608086       2992         295.74
      15.000 0.996956747278       2992         328.60
      16.000 0.997261072550       2993         365.11
      17.000 0.997534965295       2995         405.67
      17.000 0.997781468766       2995         450.75
      18.000 0.998003321889       2996         500.83
      18.000 0.998202989700       2996         556.48
      19.000 0.998382690730       2997         618.31
      19.000 0.998544421657       2997         687.01
      20.000 0.998689979491       3000         763.35
      20.000 0.998820981542       3000         848.16
      20.000 0.998938883388       3000         942.40
      20.000 0.999044995049       3000        1047.11
      20.000 0.999140495544       3000        1163.46
      20.000 0.999226445990       3000        1292.73
      20.000 0.999303801391       3000        1436.37
      20.000 0.999373421252       3000        1595.97
      20.000 0.999436079127       3000        1773.30
      20.000 0.999492471214       3000        1970.33
      20.000 0.999543224093       3000        2189.26
      20.000 0.999588901683       3000        2432.51
      20.000 0.999630011515       3000        2702.79
      21.000 0.999667010363       3001        3003.10
      21.000 1.000000000000       3001
#[Mean    =        8.613, StdDeviation   =        0.827]
#[Max     =       21.000, TotalCount     =     3001.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     10.00306658489107
 Latency Median:     9
 Consistency Window Median:     4.0
  Inconsistencies:     0
