#xcweaver 20
       Value     Percentile TotalCount 1/(1-Percentile)

       6.000 0.000000000000         27           1.00
       8.000 0.100000000000      20453           1.11
       8.000 0.190000000000      20453           1.23
       8.000 0.271000000000      20453           1.37
       9.000 0.343900000000      34971           1.52
       9.000 0.409510000000      34971           1.69
       9.000 0.468559000000      34971           1.88
       9.000 0.521703100000      34971           2.09
       9.000 0.569532790000      34971           2.32
      10.000 0.612579511000      44765           2.58
      10.000 0.651321559900      44765           2.87
      10.000 0.686189403910      44765           3.19
      10.000 0.717570463519      44765           3.54
      10.000 0.745813417167      44765           3.93
      11.000 0.771232075450      51367           4.37
      11.000 0.794108867905      51367           4.86
      11.000 0.814697981115      51367           5.40
      11.000 0.833228183003      51367           6.00
      11.000 0.849905364703      51367           6.66
      12.000 0.864914828233      56130           7.40
      12.000 0.878423345409      56130           8.23
      12.000 0.890581010868      56130           9.14
      12.000 0.901522909782      56130          10.15
      12.000 0.911370618803      56130          11.28
      12.000 0.920233556923      56130          12.54
      12.000 0.928210201231      56130          13.93
      13.000 0.935389181108      58140          15.48
      13.000 0.941850262997      58140          17.20
      13.000 0.947665236697      58140          19.11
      13.000 0.952898713028      58140          21.23
      13.000 0.957608841725      58140          23.59
      13.000 0.961847957552      58140          26.21
      13.000 0.965663161797      58140          29.12
      14.000 0.969096845617      58991          32.36
      14.000 0.972187161056      58991          35.95
      14.000 0.974968444950      58991          39.95
      14.000 0.977471600455      58991          44.39
      14.000 0.979724440410      58991          49.32
      14.000 0.981751996369      58991          54.80
      15.000 0.983576796732      59387          60.89
      15.000 0.985219117059      59387          67.65
      15.000 0.986697205353      59387          75.17
      15.000 0.988027484817      59387          83.52
      15.000 0.989224736336      59387          92.81
      16.000 0.990302262702      59592         103.12
      16.000 0.991272036432      59592         114.57
      16.000 0.992144832789      59592         127.30
      16.000 0.992930349510      59592         141.45
      17.000 0.993637314559      59735         157.17
      17.000 0.994273583103      59735         174.63
      17.000 0.994846224793      59735         194.03
      18.000 0.995361602313      59834         215.59
      18.000 0.995825442082      59834         239.55
      18.000 0.996242897874      59834         266.16
      18.000 0.996618608086      59834         295.74
      18.000 0.996956747278      59834         328.60
      19.000 0.997261072550      59913         365.11
      19.000 0.997534965295      59913         405.67
      19.000 0.997781468766      59913         450.75
      19.000 0.998003321889      59913         500.83
      19.000 0.998202989700      59913         556.48
      20.000 0.998382690730      59956         618.31
      20.000 0.998544421657      59956         687.01
      20.000 0.998689979491      59956         763.35
      20.000 0.998820981542      59956         848.16
      20.000 0.998938883388      59956         942.40
      21.000 0.999044995049      59986        1047.11
      21.000 0.999140495544      59986        1163.46
      21.000 0.999226445990      59986        1292.73
      21.000 0.999303801391      59986        1436.37
      21.000 0.999373421252      59986        1595.97
      21.000 0.999436079127      59986        1773.30
      21.000 0.999492471214      59986        1970.33
      22.000 0.999543224093      60000        2189.26
      22.000 0.999588901683      60000        2432.51
      22.000 0.999630011515      60000        2702.79
      22.000 0.999667010363      60000        3003.10
      22.000 0.999700309327      60000        3336.77
      22.000 0.999730278394      60000        3707.53
      23.000 0.999757250555      60002        4119.47
      24.000 0.999781525499      60007        4577.19
      24.000 0.999803372950      60007        5085.77
      24.000 0.999823035655      60007        5650.86
      24.000 0.999840732089      60007        6278.73
      25.000 0.999856658880      60010        6976.37
      25.000 0.999870992992      60010        7751.52
      25.000 0.999883893693      60010        8612.80
      25.000 0.999895504324      60010        9569.77
      26.000 0.999905953891      60011       10633.08
      26.000 0.999915358502      60011       11814.54
      27.000 0.999923822652      60012       13127.26
      27.000 0.999931440387      60012       14585.85
      28.000 0.999938296348      60013       16206.50
      28.000 0.999944466713      60013       18007.22
      30.000 0.999950020042      60014       20008.02
      30.000 0.999955018038      60014       22231.13
      30.000 0.999959516234      60014       24701.26
      30.000 0.999963564611      60014       27445.84
     218.000 0.999967208150      60015       30495.38
     218.000 0.999970487335      60015       33883.76
     218.000 0.999973438601      60015       37648.62
     218.000 0.999976094741      60015       41831.80
     218.000 0.999978485267      60015       46479.78
     218.000 0.999980636740      60015       51644.20
     218.000 0.999982573066      60015       57382.44
     225.000 0.999984315760      60016       63758.27
     225.000 1.000000000000      60016
#[Mean    =        9.528, StdDeviation   =        2.269]
#[Max     =      225.000, TotalCount     =    60016.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     200.0466651380511
 Latency Median:     9
 Consistency Window Median:     8.0
  Inconsistencies:     0
