       Value     Percentile TotalCount 1/(1-Percentile)

       8.000 0.000000000000        773           1.00
       8.000 0.100000000000        773           1.11
       8.000 0.190000000000        773           1.23
       9.000 0.271000000000       2926           1.37
       9.000 0.343900000000       2926           1.52
       9.000 0.409510000000       2926           1.69
       9.000 0.468559000000       2926           1.88
       9.000 0.521703100000       2926           2.09
       9.000 0.569532790000       2926           2.32
       9.000 0.612579511000       2926           2.58
       9.000 0.651321559900       2926           2.87
       9.000 0.686189403910       2926           3.19
       9.000 0.717570463519       2926           3.54
       9.000 0.745813417167       2926           3.93
       9.000 0.771232075450       2926           4.37
       9.000 0.794108867905       2926           4.86
       9.000 0.814697981115       2926           5.40
       9.000 0.833228183003       2926           6.00
       9.000 0.849905364703       2926           6.66
       9.000 0.864914828233       2926           7.40
       9.000 0.878423345409       2926           8.23
       9.000 0.890581010868       2926           9.14
       9.000 0.901522909782       2926          10.15
       9.000 0.911370618803       2926          11.28
       9.000 0.920233556923       2926          12.54
       9.000 0.928210201231       2926          13.93
       9.000 0.935389181108       2926          15.48
       9.000 0.941850262997       2926          17.20
       9.000 0.947665236697       2926          19.11
       9.000 0.952898713028       2926          21.23
       9.000 0.957608841725       2926          23.59
       9.000 0.961847957552       2926          26.21
       9.000 0.965663161797       2926          29.12
       9.000 0.969096845617       2926          32.36
       9.000 0.972187161056       2926          35.95
       9.000 0.974968444950       2926          39.95
      10.000 0.977471600455       2987          44.39
      10.000 0.979724440410       2987          49.32
      10.000 0.981751996369       2987          54.80
      10.000 0.983576796732       2987          60.89
      10.000 0.985219117059       2987          67.65
      10.000 0.986697205353       2987          75.17
      10.000 0.988027484817       2987          83.52
      10.000 0.989224736336       2987          92.81
      10.000 0.990302262702       2987         103.12
      10.000 0.991272036432       2987         114.57
      10.000 0.992144832789       2987         127.30
      10.000 0.992930349510       2987         141.45
      10.000 0.993637314559       2987         157.17
      10.000 0.994273583103       2987         174.63
      10.000 0.994846224793       2987         194.03
      11.000 0.995361602313       2991         215.59
      11.000 0.995825442082       2991         239.55
      11.000 0.996242897874       2991         266.16
      11.000 0.996618608086       2991         295.74
      12.000 0.996956747278       2993         328.60
      12.000 0.997261072550       2993         365.11
      13.000 0.997534965295       2995         405.67
      13.000 0.997781468766       2995         450.75
      14.000 0.998003321889       2997         500.83
      14.000 0.998202989700       2997         556.48
      14.000 0.998382690730       2997         618.31
      14.000 0.998544421657       2997         687.01
      15.000 0.998689979491       2998         763.35
      15.000 0.998820981542       2998         848.16
      15.000 0.998938883388       2998         942.40
      16.000 0.999044995049       2999        1047.11
      16.000 0.999140495544       2999        1163.46
      16.000 0.999226445990       2999        1292.73
      16.000 0.999303801391       2999        1436.37
      17.000 0.999373421252       3000        1595.97
      17.000 0.999436079127       3000        1773.30
      17.000 0.999492471214       3000        1970.33
      17.000 0.999543224093       3000        2189.26
      17.000 0.999588901683       3000        2432.51
      17.000 0.999630011515       3000        2702.79
      22.000 0.999667010363       3001        3003.10
      22.000 1.000000000000       3001
#[Mean    =        8.785, StdDeviation   =        0.613]
#[Max     =       22.000, TotalCount     =     3001.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     10.003033242336063
 Latency Median:     9
 Consistency Window Median:     4.0
  Inconsistencies:     0
