       Value     Percentile TotalCount 1/(1-Percentile)

       6.000 0.000000000000        182           1.00
       7.000 0.100000000000       2759           1.11
       7.000 0.190000000000       2759           1.23
       7.000 0.271000000000       2759           1.37
       7.000 0.343900000000       2759           1.52
       7.000 0.409510000000       2759           1.69
       7.000 0.468559000000       2759           1.88
       7.000 0.521703100000       2759           2.09
       7.000 0.569532790000       2759           2.32
       7.000 0.612579511000       2759           2.58
       7.000 0.651321559900       2759           2.87
       7.000 0.686189403910       2759           3.19
       7.000 0.717570463519       2759           3.54
       7.000 0.745813417167       2759           3.93
       7.000 0.771232075450       2759           4.37
       7.000 0.794108867905       2759           4.86
       7.000 0.814697981115       2759           5.40
       7.000 0.833228183003       2759           6.00
       7.000 0.849905364703       2759           6.66
       7.000 0.864914828233       2759           7.40
       7.000 0.878423345409       2759           8.23
       7.000 0.890581010868       2759           9.14
       7.000 0.901522909782       2759          10.15
       7.000 0.911370618803       2759          11.28
       8.000 0.920233556923       2989          12.54
       8.000 0.928210201231       2989          13.93
       8.000 0.935389181108       2989          15.48
       8.000 0.941850262997       2989          17.20
       8.000 0.947665236697       2989          19.11
       8.000 0.952898713028       2989          21.23
       8.000 0.957608841725       2989          23.59
       8.000 0.961847957552       2989          26.21
       8.000 0.965663161797       2989          29.12
       8.000 0.969096845617       2989          32.36
       8.000 0.972187161056       2989          35.95
       8.000 0.974968444950       2989          39.95
       8.000 0.977471600455       2989          44.39
       8.000 0.979724440410       2989          49.32
       8.000 0.981751996369       2989          54.80
       8.000 0.983576796732       2989          60.89
       8.000 0.985219117059       2989          67.65
       8.000 0.986697205353       2989          75.17
       8.000 0.988027484817       2989          83.52
       8.000 0.989224736336       2989          92.81
       8.000 0.990302262702       2989         103.12
       8.000 0.991272036432       2989         114.57
       8.000 0.992144832789       2989         127.30
       8.000 0.992930349510       2989         141.45
       8.000 0.993637314559       2989         157.17
       8.000 0.994273583103       2989         174.63
       8.000 0.994846224793       2989         194.03
       8.000 0.995361602313       2989         215.59
       8.000 0.995825442082       2989         239.55
       9.000 0.996242897874       2991         266.16
       9.000 0.996618608086       2991         295.74
      10.000 0.996956747278       2995         328.60
      10.000 0.997261072550       2995         365.11
      10.000 0.997534965295       2995         405.67
      10.000 0.997781468766       2995         450.75
      11.000 0.998003321889       2996         500.83
      11.000 0.998202989700       2996         556.48
      14.000 0.998382690730       2997         618.31
      14.000 0.998544421657       2997         687.01
      15.000 0.998689979491       2998         763.35
      15.000 0.998820981542       2998         848.16
      15.000 0.998938883388       2998         942.40
      25.000 0.999044995049       2999        1047.11
      25.000 0.999140495544       2999        1163.46
      25.000 0.999226445990       2999        1292.73
      25.000 0.999303801391       2999        1436.37
      31.000 0.999373421252       3000        1595.97
      31.000 0.999436079127       3000        1773.30
      31.000 0.999492471214       3000        1970.33
      31.000 0.999543224093       3000        2189.26
      31.000 0.999588901683       3000        2432.51
      31.000 0.999630011515       3000        2702.79
      39.000 0.999667010363       3001        3003.10
      39.000 1.000000000000       3001
#[Mean    =        7.052, StdDeviation   =        0.913]
#[Max     =       39.000, TotalCount     =     3001.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     10.003099927668353
 Latency Median:     7
 Consistency Window Median:     3.0
  Inconsistencies:     3001
