#38
       Value     Percentile TotalCount 1/(1-Percentile)

       4.000 0.000000000000          2           1.00
       9.000 0.100000000000      12163           1.11
      13.000 0.190000000000      23385           1.23
      17.000 0.271000000000      33156           1.37
      20.000 0.343900000000      39634           1.52
      24.000 0.409510000000      47474           1.69
      28.000 0.468559000000      53420           1.88
      33.000 0.521703100000      59461           2.09
      39.000 0.569532790000      65143           2.32
      44.000 0.612579511000      69738           2.58
      47.000 0.651321559900      74119           2.87
      49.000 0.686189403910      78229           3.19
      51.000 0.717570463519      82742           3.54
      52.000 0.745813417167      84799           3.93
      54.000 0.771232075450      89021           4.37
      55.000 0.794108867905      90809           4.86
      56.000 0.814697981115      92623           5.40
      58.000 0.833228183003      95656           6.00
      59.000 0.849905364703      96978           6.66
      61.000 0.864914828233      99078           7.40
      62.000 0.878423345409     100037           8.23
      64.000 0.890581010868     101661           9.14
      65.000 0.901522909782     102394          10.15
      67.000 0.911370618803     103645          11.28
      69.000 0.920233556923     104720          12.54
      71.000 0.928210201231     105674          13.93
      73.000 0.935389181108     106430          15.48
      75.000 0.941850262997     107161          17.20
      77.000 0.947665236697     107866          19.11
      78.000 0.952898713028     108229          21.23
      80.000 0.957608841725     108912          23.59
      81.000 0.961847957552     109210          26.21
      83.000 0.965663161797     109779          29.12
      84.000 0.969096845617     110064          32.36
      85.000 0.972187161056     110372          35.95
      86.000 0.974968444950     110678          39.95
      88.000 0.977471600455     111239          44.39
      88.000 0.979724440410     111239          49.32
      89.000 0.981751996369     111490          54.80
      90.000 0.983576796732     111747          60.89
      91.000 0.985219117059     111938          67.65
      92.000 0.986697205353     112100          75.17
      93.000 0.988027484817     112283          83.52
      94.000 0.989224736336     112420          92.81
      94.000 0.990302262702     112420         103.12
      95.000 0.991272036432     112546         114.57
      96.000 0.992144832789     112641         127.30
      97.000 0.992930349510     112741         141.45
      98.000 0.993637314559     112863         157.17
      99.000 0.994273583103     112968         174.63
      99.000 0.994846224793     112968         194.03
     100.000 0.995361602313     113062         215.59
     100.000 0.995825442082     113062         239.55
     101.000 0.996242897874     113132         266.16
     102.000 0.996618608086     113189         295.74
     102.000 0.996956747278     113189         328.60
     103.000 0.997261072550     113231         365.11
     104.000 0.997534965295     113264         405.67
     105.000 0.997781468766     113294         450.75
     105.000 0.998003321889     113294         500.83
     106.000 0.998202989700     113323         556.48
     107.000 0.998382690730     113351         618.31
     108.000 0.998544421657     113384         687.01
     108.000 0.998689979491     113384         763.35
     109.000 0.998820981542     113403         848.16
     109.000 0.998938883388     113403         942.40
     110.000 0.999044995049     113418        1047.11
     111.000 0.999140495544     113447        1163.46
     111.000 0.999226445990     113447        1292.73
     111.000 0.999303801391     113447        1436.37
     112.000 0.999373421252     113459        1595.97
     112.000 0.999436079127     113459        1773.30
     113.000 0.999492471214     113473        1970.33
     113.000 0.999543224093     113473        2189.26
     113.000 0.999588901683     113473        2432.51
     114.000 0.999630011515     113483        2702.79
     114.000 0.999667010363     113483        3003.10
     115.000 0.999700309327     113491        3336.77
     115.000 0.999730278394     113491        3707.53
     116.000 0.999757250555     113494        4119.47
     117.000 0.999781525499     113500        4577.19
     117.000 0.999803372950     113500        5085.77
     117.000 0.999823035655     113500        5650.86
     118.000 0.999840732089     113503        6278.73
     118.000 0.999856658880     113503        6976.37
     119.000 0.999870992992     113505        7751.52
     120.000 0.999883893693     113508        8612.80
     120.000 0.999895504324     113508        9569.77
     122.000 0.999905953891     113511       10633.08
     122.000 0.999915358502     113511       11814.54
     122.000 0.999923822652     113511       13127.26
     123.000 0.999931440387     113513       14585.85
     123.000 0.999938296348     113513       16206.50
     123.000 0.999944466713     113513       18007.22
     129.000 0.999950020042     113514       20008.02
     129.000 0.999955018038     113514       22231.13
     130.000 0.999959516234     113515       24701.26
     130.000 0.999963564611     113515       27445.84
     135.000 0.999967208150     113516       30495.38
     135.000 0.999970487335     113516       33883.76
     135.000 0.999973438601     113516       37648.62
     138.000 0.999976094741     113517       41831.80
     138.000 0.999978485267     113517       46479.78
     138.000 0.999980636740     113517       51644.20
     223.000 0.999982573066     113518       57382.44
     223.000 0.999984315760     113518       63758.27
     223.000 0.999985884184     113518       70842.52
     223.000 0.999987295765     113518       78713.91
     223.000 0.999988566189     113518       87459.90
     223.000 0.999989709570     113518       97177.67
     223.000 0.999990738613     113518      107975.19
     264.000 0.999991664752     113519      119972.43
     264.000 1.000000000000     113519
#[Mean    =       35.691, StdDeviation   =       22.717]
#[Max     =      264.000, TotalCount     =   113519.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     378.36278562800544
 Latency Median:     31
 Consistency Window Median:     62.0
  Inconsistencies:     113516
