#xcweaver 30
       Value     Percentile TotalCount 1/(1-Percentile)

       6.000 0.000000000000        163           1.00
       7.000 0.100000000000       9247           1.11
       8.000 0.190000000000      23764           1.23
       9.000 0.271000000000      31526           1.37
       9.000 0.343900000000      31526           1.52
      11.000 0.409510000000      39792           1.69
      12.000 0.468559000000      44162           1.88
      13.000 0.521703100000      48039           2.09
      14.000 0.569532790000      52033           2.32
      15.000 0.612579511000      55339           2.58
      17.000 0.651321559900      61329           2.87
      18.000 0.686189403910      63918           3.19
      19.000 0.717570463519      65997           3.54
      20.000 0.745813417167      68188           3.93
      21.000 0.771232075450      70300           4.37
      22.000 0.794108867905      72368           4.86
      23.000 0.814697981115      74811           5.40
      24.000 0.833228183003      77329           6.00
      24.000 0.849905364703      77329           6.66
      25.000 0.864914828233      79935           7.40
      25.000 0.878423345409      79935           8.23
      26.000 0.890581010868      82099           9.14
      26.000 0.901522909782      82099          10.15
      26.000 0.911370618803      82099          11.28
      27.000 0.920233556923      83928          12.54
      27.000 0.928210201231      83928          13.93
      28.000 0.935389181108      85441          15.48
      28.000 0.941850262997      85441          17.20
      28.000 0.947665236697      85441          19.11
      29.000 0.952898713028      86443          21.23
      29.000 0.957608841725      86443          23.59
      30.000 0.961847957552      87183          26.21
      30.000 0.965663161797      87183          29.12
      31.000 0.969096845617      87661          32.36
      31.000 0.972187161056      87661          35.95
      32.000 0.974968444950      88025          39.95
      32.000 0.977471600455      88025          44.39
      33.000 0.979724440410      88307          49.32
      34.000 0.981751996369      88540          54.80
      35.000 0.983576796732      88718          60.89
      35.000 0.985219117059      88718          67.65
      36.000 0.986697205353      88868          75.17
      37.000 0.988027484817      89002          83.52
      38.000 0.989224736336      89116          92.81
      39.000 0.990302262702      89219         103.12
      40.000 0.991272036432      89315         114.57
      41.000 0.992144832789      89385         127.30
      42.000 0.992930349510      89451         141.45
      43.000 0.993637314559      89499         157.17
      44.000 0.994273583103      89557         174.63
      45.000 0.994846224793      89618         194.03
      45.000 0.995361602313      89618         215.59
      46.000 0.995825442082      89682         239.55
      47.000 0.996242897874      89742         266.16
      47.000 0.996618608086      89742         295.74
      48.000 0.996956747278      89786         328.60
      48.000 0.997261072550      89786         365.11
      49.000 0.997534965295      89828         405.67
      50.000 0.997781468766      89865         450.75
      50.000 0.998003321889      89865         500.83
      51.000 0.998202989700      89895         556.48
      51.000 0.998382690730      89895         618.31
      52.000 0.998544421657      89923         687.01
      52.000 0.998689979491      89923         763.35
      53.000 0.998820981542      89949         848.16
      53.000 0.998938883388      89949         942.40
      53.000 0.999044995049      89949        1047.11
      54.000 0.999140495544      89957        1163.46
      55.000 0.999226445990      89968        1292.73
      55.000 0.999303801391      89968        1436.37
      56.000 0.999373421252      89980        1595.97
      56.000 0.999436079127      89980        1773.30
      57.000 0.999492471214      89991        1970.33
      57.000 0.999543224093      89991        2189.26
      58.000 0.999588901683      89998        2432.51
      58.000 0.999630011515      89998        2702.79
      59.000 0.999667010363      90006        3003.10
      59.000 0.999700309327      90006        3336.77
      59.000 0.999730278394      90006        3707.53
      60.000 0.999757250555      90016        4119.47
      60.000 0.999781525499      90016        4577.19
      60.000 0.999803372950      90016        5085.77
      60.000 0.999823035655      90016        5650.86
      60.000 0.999840732089      90016        6278.73
      61.000 0.999856658880      90021        6976.37
      61.000 0.999870992992      90021        7751.52
      61.000 0.999883893693      90021        8612.80
      61.000 0.999895504324      90021        9569.77
      62.000 0.999905953891      90022       10633.08
      63.000 0.999915358502      90024       11814.54
      63.000 0.999923822652      90024       13127.26
      63.000 0.999931440387      90024       14585.85
      64.000 0.999938296348      90025       16206.50
      65.000 0.999944466713      90026       18007.22
      65.000 0.999950020042      90026       20008.02
      65.000 0.999955018038      90026       22231.13
      67.000 0.999959516234      90028       24701.26
      67.000 0.999963564611      90028       27445.84
      67.000 0.999967208150      90028       30495.38
      67.000 0.999970487335      90028       33883.76
      67.000 0.999973438601      90028       37648.62
      67.000 0.999976094741      90028       41831.80
      70.000 0.999978485267      90029       46479.78
      70.000 0.999980636740      90029       51644.20
      70.000 0.999982573066      90029       57382.44
      70.000 0.999984315760      90029       63758.27
      70.000 0.999985884184      90029       70842.52
      70.000 0.999987295765      90029       78713.91
      70.000 0.999988566189      90029       87459.90
      71.000 0.999989709570      90030       97177.67
      71.000 1.000000000000      90030
#[Mean    =       15.009, StdDeviation   =        7.772]
#[Max     =       71.000, TotalCount     =    90030.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     300.0835623230646
 Latency Median:     13
 Consistency Window Median:     23.0
  Inconsistencies:     0
