#38
       Value     Percentile TotalCount 1/(1-Percentile)

       5.000 0.000000000000         75           1.00
       7.000 0.100000000000      15374           1.11
       8.000 0.190000000000      22407           1.23
      10.000 0.271000000000      32139           1.37
      11.000 0.343900000000      39583           1.52
      13.000 0.409510000000      48357           1.69
      15.000 0.468559000000      53977           1.88
      18.000 0.521703100000      59637           2.09
      22.000 0.569532790000      65385           2.32
      26.000 0.612579511000      70009           2.58
      31.000 0.651321559900      74848           2.87
      35.000 0.686189403910      78630           3.19
      39.000 0.717570463519      82906           3.54
      41.000 0.745813417167      86324           3.93
      42.000 0.771232075450      88452           4.37
      43.000 0.794108867905      91169           4.86
      44.000 0.814697981115      94117           5.40
      45.000 0.833228183003      96986           6.00
      45.000 0.849905364703      96986           6.66
      46.000 0.864914828233      99459           7.40
      47.000 0.878423345409     101663           8.23
      47.000 0.890581010868     101663           9.14
      48.000 0.901522909782     103823          10.15
      49.000 0.911370618803     105374          11.28
      49.000 0.920233556923     105374          12.54
      50.000 0.928210201231     106892          13.93
      50.000 0.935389181108     106892          15.48
      51.000 0.941850262997     108121          17.20
      51.000 0.947665236697     108121          19.11
      52.000 0.952898713028     109023          21.23
      53.000 0.957608841725     109779          23.59
      53.000 0.961847957552     109779          26.21
      54.000 0.965663161797     110421          29.12
      55.000 0.969096845617     110896          32.36
      55.000 0.972187161056     110896          35.95
      56.000 0.974968444950     111338          39.95
      57.000 0.977471600455     111674          44.39
      58.000 0.979724440410     111975          49.32
      58.000 0.981751996369     111975          54.80
      59.000 0.983576796732     112272          60.89
      60.000 0.985219117059     112526          67.65
      60.000 0.986697205353     112526          75.17
      61.000 0.988027484817     112708          83.52
      62.000 0.989224736336     112910          92.81
      63.000 0.990302262702     113058         103.12
      63.000 0.991272036432     113058         114.57
      64.000 0.992144832789     113204         127.30
      65.000 0.992930349510     113315         141.45
      65.000 0.993637314559     113315         157.17
      66.000 0.994273583103     113417         174.63
      67.000 0.994846224793     113508         194.03
      67.000 0.995361602313     113508         215.59
      68.000 0.995825442082     113599         239.55
      68.000 0.996242897874     113599         266.16
      69.000 0.996618608086     113666         295.74
      70.000 0.996956747278     113715         328.60
      70.000 0.997261072550     113715         365.11
      71.000 0.997534965295     113760         405.67
      72.000 0.997781468766     113806         450.75
      72.000 0.998003321889     113806         500.83
      73.000 0.998202989700     113859         556.48
      73.000 0.998382690730     113859         618.31
      74.000 0.998544421657     113887         687.01
      74.000 0.998689979491     113887         763.35
      75.000 0.998820981542     113901         848.16
      76.000 0.998938883388     113910         942.40
      77.000 0.999044995049     113921        1047.11
      78.000 0.999140495544     113937        1163.46
      79.000 0.999226445990     113953        1292.73
      79.000 0.999303801391     113953        1436.37
      80.000 0.999373421252     113963        1595.97
      80.000 0.999436079127     113963        1773.30
      81.000 0.999492471214     113969        1970.33
      83.000 0.999543224093     113983        2189.26
      83.000 0.999588901683     113983        2432.51
      84.000 0.999630011515     113992        2702.79
      84.000 0.999667010363     113992        3003.10
      84.000 0.999700309327     113992        3336.77
      85.000 0.999730278394     113998        3707.53
      86.000 0.999757250555     114004        4119.47
      86.000 0.999781525499     114004        4577.19
      86.000 0.999803372950     114004        5085.77
      87.000 0.999823035655     114006        5650.86
      88.000 0.999840732089     114008        6278.73
      89.000 0.999856658880     114011        6976.37
      90.000 0.999870992992     114012        7751.52
      91.000 0.999883893693     114016        8612.80
      91.000 0.999895504324     114016        9569.77
      91.000 0.999905953891     114016       10633.08
      92.000 0.999915358502     114017       11814.54
      93.000 0.999923822652     114019       13127.26
      93.000 0.999931440387     114019       14585.85
      93.000 0.999938296348     114019       16206.50
      94.000 0.999944466713     114020       18007.22
      97.000 0.999950020042     114021       20008.02
      97.000 0.999955018038     114021       22231.13
     220.000 0.999959516234     114022       24701.26
     220.000 0.999963564611     114022       27445.84
     223.000 0.999967208150     114023       30495.38
     223.000 0.999970487335     114023       33883.76
     223.000 0.999973438601     114023       37648.62
     224.000 0.999976094741     114024       41831.80
     224.000 0.999978485267     114024       46479.78
     224.000 0.999980636740     114024       51644.20
     227.000 0.999982573066     114025       57382.44
     227.000 0.999984315760     114025       63758.27
     227.000 0.999985884184     114025       70842.52
     227.000 0.999987295765     114025       78713.91
     227.000 0.999988566189     114025       87459.90
     227.000 0.999989709570     114025       97177.67
     227.000 0.999990738613     114025      107975.19
     244.000 0.999991664752     114026      119972.43
     244.000 1.000000000000     114026
#[Mean    =       24.214, StdDeviation   =       16.700]
#[Max     =      244.000, TotalCount     =   114026.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     380.0633960881067
 Latency Median:     17
 Consistency Window Median:     44.0
  Inconsistencies:     0
