#39
       Value     Percentile TotalCount 1/(1-Percentile)

       4.000 0.000000000000          7           1.00
      15.000 0.100000000000      12060           1.11
      22.000 0.190000000000      23041           1.23
      29.000 0.271000000000      32404           1.37
      36.000 0.343900000000      40166           1.52
      43.000 0.409510000000      47587           1.69
      49.000 0.468559000000      55117           1.88
      52.000 0.521703100000      60222           2.09
      55.000 0.569532790000      65775           2.32
      58.000 0.612579511000      70851           2.58
      61.000 0.651321559900      75349           2.87
      64.000 0.686189403910      79423           3.19
      67.000 0.717570463519      83004           3.54
      70.000 0.745813417167      86416           3.93
      73.000 0.771232075450      89802           4.37
      75.000 0.794108867905      91965           4.86
      77.000 0.814697981115      94002           5.40
      80.000 0.833228183003      97039           6.00
      81.000 0.849905364703      98073           6.66
      83.000 0.864914828233     100391           7.40
      84.000 0.878423345409     101456           8.23
      86.000 0.890581010868     103522           9.14
      87.000 0.901522909782     104470          10.15
      88.000 0.911370618803     105419          11.28
      89.000 0.920233556923     106402          12.54
      90.000 0.928210201231     107408          13.93
      91.000 0.935389181108     108282          15.48
      92.000 0.941850262997     109214          17.20
      93.000 0.947665236697     110066          19.11
      93.000 0.952898713028     110066          21.23
      94.000 0.957608841725     110806          23.59
      95.000 0.961847957552     111542          26.21
      95.000 0.965663161797     111542          29.12
      96.000 0.969096845617     112152          32.36
      97.000 0.972187161056     112683          35.95
      97.000 0.974968444950     112683          39.95
      98.000 0.977471600455     113194          44.39
      98.000 0.979724440410     113194          49.32
      99.000 0.981751996369     113575          54.80
      99.000 0.983576796732     113575          60.89
     100.000 0.985219117059     113934          67.65
     100.000 0.986697205353     113934          75.17
     101.000 0.988027484817     114183          83.52
     101.000 0.989224736336     114183          92.81
     102.000 0.990302262702     114380         103.12
     102.000 0.991272036432     114380         114.57
     103.000 0.992144832789     114587         127.30
     103.000 0.992930349510     114587         141.45
     104.000 0.993637314559     114749         157.17
     104.000 0.994273583103     114749         174.63
     105.000 0.994846224793     114862         194.03
     105.000 0.995361602313     114862         215.59
     106.000 0.995825442082     114961         239.55
     106.000 0.996242897874     114961         266.16
     107.000 0.996618608086     115039         295.74
     107.000 0.996956747278     115039         328.60
     108.000 0.997261072550     115099         365.11
     108.000 0.997534965295     115099         405.67
     109.000 0.997781468766     115154         450.75
     109.000 0.998003321889     115154         500.83
     110.000 0.998202989700     115195         556.48
     110.000 0.998382690730     115195         618.31
     111.000 0.998544421657     115218         687.01
     112.000 0.998689979491     115245         763.35
     112.000 0.998820981542     115245         848.16
     113.000 0.998938883388     115260         942.40
     114.000 0.999044995049     115267        1047.11
     115.000 0.999140495544     115278        1163.46
     116.000 0.999226445990     115288        1292.73
     117.000 0.999303801391     115295        1436.37
     118.000 0.999373421252     115303        1595.97
     120.000 0.999436079127     115317        1773.30
     120.000 0.999492471214     115317        1970.33
     122.000 0.999543224093     115329        2189.26
     122.000 0.999588901683     115329        2432.51
     124.000 0.999630011515     115334        2702.79
     125.000 0.999667010363     115339        3003.10
     126.000 0.999700309327     115341        3336.77
     128.000 0.999730278394     115347        3707.53
     128.000 0.999757250555     115347        4119.47
     129.000 0.999781525499     115350        4577.19
     133.000 0.999803372950     115353        5085.77
     134.000 0.999823035655     115355        5650.86
     135.000 0.999840732089     115357        6278.73
     138.000 0.999856658880     115359        6976.37
     141.000 0.999870992992     115361        7751.52
     142.000 0.999883893693     115362        8612.80
     143.000 0.999895504324     115363        9569.77
     147.000 0.999905953891     115365       10633.08
     148.000 0.999915358502     115367       11814.54
     148.000 0.999923822652     115367       13127.26
     151.000 0.999931440387     115368       14585.85
     151.000 0.999938296348     115368       16206.50
     158.000 0.999944466713     115369       18007.22
     165.000 0.999950020042     115370       20008.02
     165.000 0.999955018038     115370       22231.13
     221.000 0.999959516234     115371       24701.26
     221.000 0.999963564611     115371       27445.84
     257.000 0.999967208150     115372       30495.38
     257.000 0.999970487335     115372       33883.76
     257.000 0.999973438601     115372       37648.62
     270.000 0.999976094741     115373       41831.80
     270.000 0.999978485267     115373       46479.78
     270.000 0.999980636740     115373       51644.20
     270.000 0.999982573066     115373       57382.44
     275.000 0.999984315760     115374       63758.27
     275.000 0.999985884184     115374       70842.52
     275.000 0.999987295765     115374       78713.91
     275.000 0.999988566189     115374       87459.90
     275.000 0.999989709570     115374       97177.67
     275.000 0.999990738613     115374      107975.19
     313.000 0.999991664752     115375      119972.43
     313.000 1.000000000000     115375
#[Mean    =       50.200, StdDeviation   =       26.197]
#[Max     =      313.000, TotalCount     =   115375.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     384.5429130911923
 Latency Median:     51
 Consistency Window Median:     84.0
  Inconsistencies:     115373
