       Value     Percentile TotalCount 1/(1-Percentile)

       4.000 0.000000000000       1370           1.00
       5.000 0.100000000000      17627           1.11
       6.000 0.190000000000      35976           1.23
       6.000 0.271000000000      35976           1.37
       7.000 0.343900000000      42538           1.52
       8.000 0.409510000000      47753           1.69
       9.000 0.468559000000      55180           1.88
       9.000 0.521703100000      55180           2.09
      10.000 0.569532790000      61675           2.32
      11.000 0.612579511000      65863           2.58
      12.000 0.651321559900      68418           2.87
      14.000 0.686189403910      73776           3.19
      16.000 0.717570463519      76788           3.54
      18.000 0.745813417167      79179           3.93
      20.000 0.771232075450      82150           4.37
      21.000 0.794108867905      83862           4.86
      22.000 0.814697981115      86311           5.40
      23.000 0.833228183003      89559           6.00
      23.000 0.849905364703      89559           6.66
      24.000 0.864914828233      92970           7.40
      24.000 0.878423345409      92970           8.23
      25.000 0.890581010868      96008           9.14
      25.000 0.901522909782      96008          10.15
      25.000 0.911370618803      96008          11.28
      26.000 0.920233556923      98299          12.54
      26.000 0.928210201231      98299          13.93
      26.000 0.935389181108      98299          15.48
      27.000 0.941850262997     100024          17.20
      27.000 0.947665236697     100024          19.11
      28.000 0.952898713028     101250          21.23
      28.000 0.957608841725     101250          23.59
      28.000 0.961847957552     101250          26.21
      29.000 0.965663161797     102200          29.12
      29.000 0.969096845617     102200          32.36
      29.000 0.972187161056     102200          35.95
      30.000 0.974968444950     102857          39.95
      30.000 0.977471600455     102857          44.39
      31.000 0.979724440410     103357          49.32
      31.000 0.981751996369     103357          54.80
      31.000 0.983576796732     103357          60.89
      32.000 0.985219117059     103732          67.65
      32.000 0.986697205353     103732          75.17
      33.000 0.988027484817     104007          83.52
      33.000 0.989224736336     104007          92.81
      34.000 0.990302262702     104248         103.12
      34.000 0.991272036432     104248         114.57
      34.000 0.992144832789     104248         127.30
      35.000 0.992930349510     104447         141.45
      35.000 0.993637314559     104447         157.17
      35.000 0.994273583103     104447         174.63
      36.000 0.994846224793     104587         194.03
      36.000 0.995361602313     104587         215.59
      37.000 0.995825442082     104699         239.55
      37.000 0.996242897874     104699         266.16
      37.000 0.996618608086     104699         295.74
      38.000 0.996956747278     104782         328.60
      38.000 0.997261072550     104782         365.11
      38.000 0.997534965295     104782         405.67
      39.000 0.997781468766     104835         450.75
      39.000 0.998003321889     104835         500.83
      40.000 0.998202989700     104890         556.48
      40.000 0.998382690730     104890         618.31
      40.000 0.998544421657     104890         687.01
      41.000 0.998689979491     104917         763.35
      41.000 0.998820981542     104917         848.16
      42.000 0.998938883388     104940         942.40
      42.000 0.999044995049     104940        1047.11
      43.000 0.999140495544     104944        1163.46
      44.000 0.999226445990     104957        1292.73
      45.000 0.999303801391     104974        1436.37
      45.000 0.999373421252     104974        1595.97
      45.000 0.999436079127     104974        1773.30
      46.000 0.999492471214     104982        1970.33
      47.000 0.999543224093     104989        2189.26
      48.000 0.999588901683     104991        2432.51
      49.000 0.999630011515     104998        2702.79
      50.000 0.999667010363     105011        3003.10
      50.000 0.999700309327     105011        3336.77
      50.000 0.999730278394     105011        3707.53
      50.000 0.999757250555     105011        4119.47
      50.000 0.999781525499     105011        4577.19
      51.000 0.999803372950     105016        5085.77
      51.000 0.999823035655     105016        5650.86
      52.000 0.999840732089     105019        6278.73
      52.000 0.999856658880     105019        6976.37
      53.000 0.999870992992     105020        7751.52
      54.000 0.999883893693     105021        8612.80
      55.000 0.999895504324     105028        9569.77
      55.000 0.999905953891     105028       10633.08
      55.000 0.999915358502     105028       11814.54
      55.000 0.999923822652     105028       13127.26
      55.000 0.999931440387     105028       14585.85
      55.000 0.999938296348     105028       16206.50
      55.000 0.999944466713     105028       18007.22
      55.000 0.999950020042     105028       20008.02
      56.000 0.999955018038     105031       22231.13
      56.000 0.999959516234     105031       24701.26
      56.000 0.999963564611     105031       27445.84
      56.000 0.999967208150     105031       30495.38
      56.000 0.999970487335     105031       33883.76
      56.000 0.999973438601     105031       37648.62
      56.000 0.999976094741     105031       41831.80
      56.000 0.999978485267     105031       46479.78
      56.000 0.999980636740     105031       51644.20
      57.000 0.999982573066     105032       57382.44
      57.000 0.999984315760     105032       63758.27
      57.000 0.999985884184     105032       70842.52
      57.000 0.999987295765     105032       78713.91
      57.000 0.999988566189     105032       87459.90
      57.000 0.999989709570     105032       97177.67
     219.000 0.999990738613     105033      107975.19
     219.000 1.000000000000     105033
#[Mean    =       12.355, StdDeviation   =        8.024]
#[Max     =      219.000, TotalCount     =   105033.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     350.09469597966626
 Latency Median:     9
 Consistency Window Median:     22.0
  Inconsistencies:     105031
