       Value     Percentile TotalCount 1/(1-Percentile)

       1.000 0.000000000000       1988           1.00
       2.000 0.100000000000      51591           1.11
       2.000 0.190000000000      51591           1.23
       2.000 0.271000000000      51591           1.37
       2.000 0.343900000000      51591           1.52
       2.000 0.409510000000      51591           1.69
       2.000 0.468559000000      51591           1.88
       2.000 0.521703100000      51591           2.09
       2.000 0.569532790000      51591           2.32
       3.000 0.612579511000      69447           2.58
       3.000 0.651321559900      69447           2.87
       3.000 0.686189403910      69447           3.19
       3.000 0.717570463519      69447           3.54
       3.000 0.745813417167      69447           3.93
       3.000 0.771232075450      69447           4.37
       6.000 0.794108867905      74383           4.86
       6.000 0.814697981115      74383           5.40
       7.000 0.833228183003      77596           6.00
       7.000 0.849905364703      77596           6.66
       8.000 0.864914828233      80578           7.40
       8.000 0.878423345409      80578           8.23
       8.000 0.890581010868      80578           9.14
      15.000 0.901522909782      81215          10.15
      16.000 0.911370618803      83593          11.28
      16.000 0.920233556923      83593          12.54
      16.000 0.928210201231      83593          13.93
      19.000 0.935389181108      86580          15.48
      19.000 0.941850262997      86580          17.20
      19.000 0.947665236697      86580          19.11
      19.000 0.952898713028      86580          21.23
      19.000 0.957608841725      86580          23.59
      20.000 0.961847957552      86676          26.21
      29.000 0.965663161797      87804          29.12
      29.000 0.969096845617      87804          32.36
      29.000 0.972187161056      87804          35.95
      29.000 0.974968444950      87804          39.95
      30.000 0.977471600455      89772          44.39
      30.000 0.979724440410      89772          49.32
      30.000 0.981751996369      89772          54.80
      30.000 0.983576796732      89772          60.89
      30.000 0.985219117059      89772          67.65
      30.000 0.986697205353      89772          75.17
      30.000 0.988027484817      89772          83.52
      30.000 0.989224736336      89772          92.81
      30.000 0.990302262702      89772         103.12
      30.000 0.991272036432      89772         114.57
      30.000 0.992144832789      89772         127.30
      30.000 0.992930349510      89772         141.45
      30.000 0.993637314559      89772         157.17
      30.000 0.994273583103      89772         174.63
      30.000 0.994846224793      89772         194.03
      30.000 0.995361602313      89772         215.59
      30.000 0.995825442082      89772         239.55
      30.000 0.996242897874      89772         266.16
      30.000 0.996618608086      89772         295.74
      30.000 0.996956747278      89772         328.60
      31.000 0.997261072550      89991         365.11
      31.000 0.997534965295      89991         405.67
      31.000 0.997781468766      89991         450.75
      31.000 0.998003321889      89991         500.83
      31.000 0.998202989700      89991         556.48
      31.000 0.998382690730      89991         618.31
      31.000 0.998544421657      89991         687.01
      31.000 0.998689979491      89991         763.35
      31.000 0.998820981542      89991         848.16
      31.000 0.998938883388      89991         942.40
      31.000 0.999044995049      89991        1047.11
      31.000 0.999140495544      89991        1163.46
      31.000 0.999226445990      89991        1292.73
      31.000 0.999303801391      89991        1436.37
      31.000 0.999373421252      89991        1595.97
      31.000 0.999436079127      89991        1773.30
      31.000 0.999492471214      89991        1970.33
      31.000 0.999543224093      89991        2189.26
      32.000 0.999588901683      90002        2432.51
      32.000 0.999630011515      90002        2702.79
      32.000 0.999667010363      90002        3003.10
      33.000 0.999700309327      90004        3336.77
      39.000 0.999730278394      90007        3707.53
      40.000 0.999757250555      90009        4119.47
      44.000 0.999781525499      90011        4577.19
      52.000 0.999803372950      90014        5085.77
      54.000 0.999823035655      90015        5650.86
      55.000 0.999840732089      90016        6278.73
      58.000 0.999856658880      90019        6976.37
      58.000 0.999870992992      90019        7751.52
      59.000 0.999883893693      90020        8612.80
      60.000 0.999895504324      90021        9569.77
      61.000 0.999905953891      90023       10633.08
      61.000 0.999915358502      90023       11814.54
      64.000 0.999923822652      90024       13127.26
      64.000 0.999931440387      90024       14585.85
      67.000 0.999938296348      90025       16206.50
      70.000 0.999944466713      90026       18007.22
      70.000 0.999950020042      90026       20008.02
      70.000 0.999955018038      90026       22231.13
      71.000 0.999959516234      90027       24701.26
      71.000 0.999963564611      90027       27445.84
      81.000 0.999967208150      90028       30495.38
      81.000 0.999970487335      90028       33883.76
      81.000 0.999973438601      90028       37648.62
      81.000 0.999976094741      90028       41831.80
      85.000 0.999978485267      90029       46479.78
      85.000 0.999980636740      90029       51644.20
      85.000 0.999982573066      90029       57382.44
      85.000 0.999984315760      90029       63758.27
      85.000 0.999985884184      90029       70842.52
      85.000 0.999987295765      90029       78713.91
      85.000 0.999988566189      90029       87459.90
      86.000 0.999989709570      90030       97177.67
      86.000 1.000000000000      90030
#[Mean    =        4.837, StdDeviation   =        6.366]
#[Max     =       86.000, TotalCount     =    90030.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     300.0967322844572
Latency Median:     2
  Consistency Window Median:     1.0
  Inconsistencies:     0
