       Value     Percentile TotalCount 1/(1-Percentile)

       1.000 0.000000000000        285           1.00
       2.000 0.100000000000       9456           1.11
       2.000 0.190000000000       9456           1.23
       2.000 0.271000000000       9456           1.37
       2.000 0.343900000000       9456           1.52
       2.000 0.409510000000       9456           1.69
       2.000 0.468559000000       9456           1.88
       2.000 0.521703100000       9456           2.09
       2.000 0.569532790000       9456           2.32
       2.000 0.612579511000       9456           2.58
       3.000 0.651321559900      14005           2.87
       3.000 0.686189403910      14005           3.19
       3.000 0.717570463519      14005           3.54
       3.000 0.745813417167      14005           3.93
       3.000 0.771232075450      14005           4.37
       3.000 0.794108867905      14005           4.86
       3.000 0.814697981115      14005           5.40
       3.000 0.833228183003      14005           6.00
       3.000 0.849905364703      14005           6.66
       3.000 0.864914828233      14005           7.40
       3.000 0.878423345409      14005           8.23
       3.000 0.890581010868      14005           9.14
       3.000 0.901522909782      14005          10.15
       3.000 0.911370618803      14005          11.28
       3.000 0.920233556923      14005          12.54
       3.000 0.928210201231      14005          13.93
       4.000 0.935389181108      14478          15.48
       4.000 0.941850262997      14478          17.20
       4.000 0.947665236697      14478          19.11
       4.000 0.952898713028      14478          21.23
       4.000 0.957608841725      14478          23.59
       4.000 0.961847957552      14478          26.21
       5.000 0.965663161797      14568          29.12
       6.000 0.969096845617      14618          32.36
       7.000 0.972187161056      14665          35.95
       8.000 0.974968444950      14690          39.95
      10.000 0.977471600455      14725          44.39
      13.000 0.979724440410      14745          49.32
      41.000 0.981751996369      14796          54.80
      42.000 0.983576796732      15004          60.89
      42.000 0.985219117059      15004          67.65
      42.000 0.986697205353      15004          75.17
      42.000 0.988027484817      15004          83.52
      42.000 0.989224736336      15004          92.81
      42.000 0.990302262702      15004         103.12
      42.000 0.991272036432      15004         114.57
      42.000 0.992144832789      15004         127.30
      42.000 0.992930349510      15004         141.45
      42.000 0.993637314559      15004         157.17
      42.000 0.994273583103      15004         174.63
      42.000 0.994846224793      15004         194.03
      42.000 0.995361602313      15004         215.59
      42.000 0.995825442082      15004         239.55
      42.000 0.996242897874      15004         266.16
      42.000 0.996618608086      15004         295.74
      43.000 0.996956747278      15012         328.60
      43.000 0.997261072550      15012         365.11
      44.000 0.997534965295      15020         405.67
      44.000 0.997781468766      15020         450.75
      44.000 0.998003321889      15020         500.83
      45.000 0.998202989700      15028         556.48
      45.000 0.998382690730      15028         618.31
      46.000 0.998544421657      15033         687.01
      46.000 0.998689979491      15033         763.35
      46.000 0.998820981542      15033         848.16
      47.000 0.998938883388      15035         942.40
      48.000 0.999044995049      15038        1047.11
      48.000 0.999140495544      15038        1163.46
      49.000 0.999226445990      15044        1292.73
      49.000 0.999303801391      15044        1436.37
      49.000 0.999373421252      15044        1595.97
      49.000 0.999436079127      15044        1773.30
      49.000 0.999492471214      15044        1970.33
      49.000 0.999543224093      15044        2189.26
      49.000 0.999588901683      15044        2432.51
      50.000 0.999630011515      15046        2702.79
      50.000 0.999667010363      15046        3003.10
      50.000 0.999700309327      15046        3336.77
      50.000 0.999730278394      15046        3707.53
      51.000 0.999757250555      15047        4119.47
      51.000 0.999781525499      15047        4577.19
      52.000 0.999803372950      15048        5085.77
      52.000 0.999823035655      15048        5650.86
      52.000 0.999840732089      15048        6278.73
      52.000 0.999856658880      15048        6976.37
      53.000 0.999870992992      15049        7751.52
      53.000 0.999883893693      15049        8612.80
      53.000 0.999895504324      15049        9569.77
      53.000 0.999905953891      15049       10633.08
      53.000 0.999915358502      15049       11814.54
      53.000 0.999923822652      15049       13127.26
      53.000 0.999931440387      15049       14585.85
      55.000 0.999938296348      15050       16206.50
      55.000 1.000000000000      15050
#[Mean    =        3.245, StdDeviation   =        5.678]
#[Max     =       55.000, TotalCount     =    15050.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     501.616840853571
Latency Median:     2
  Consistency Window Median:     0
  Inconsistencies:     383
