#39
       Value     Percentile TotalCount 1/(1-Percentile)

       4.000 0.000000000000          3           1.00
      16.000 0.100000000000      12939           1.11
      22.000 0.190000000000      22195           1.23
      29.000 0.271000000000      32120           1.37
      36.000 0.343900000000      40139           1.52
      43.000 0.409510000000      47582           1.69
      50.000 0.468559000000      55458           1.88
      53.000 0.521703100000      60258           2.09
      56.000 0.569532790000      66116           2.32
      59.000 0.612579511000      71838           2.58
      62.000 0.651321559900      76578           2.87
      64.000 0.686189403910      79397           3.19
      67.000 0.717570463519      83261           3.54
      70.000 0.745813417167      86874           3.93
      72.000 0.771232075450      89152           4.37
      75.000 0.794108867905      92563           4.86
      77.000 0.814697981115      94761           5.40
      79.000 0.833228183003      96967           6.00
      81.000 0.849905364703      99253           6.66
      82.000 0.864914828233     100371           7.40
      83.000 0.878423345409     101454           8.23
      85.000 0.890581010868     103566           9.14
      86.000 0.901522909782     104644          10.15
      87.000 0.911370618803     105619          11.28
      88.000 0.920233556923     106634          12.54
      89.000 0.928210201231     107483          13.93
      90.000 0.935389181108     108467          15.48
      91.000 0.941850262997     109332          17.20
      92.000 0.947665236697     110152          19.11
      92.000 0.952898713028     110152          21.23
      93.000 0.957608841725     110926          23.59
      94.000 0.961847957552     111518          26.21
      94.000 0.965663161797     111518          29.12
      95.000 0.969096845617     112096          32.36
      96.000 0.972187161056     112583          35.95
      97.000 0.974968444950     113086          39.95
      97.000 0.977471600455     113086          44.39
      98.000 0.979724440410     113489          49.32
      98.000 0.981751996369     113489          54.80
      99.000 0.983576796732     113836          60.89
      99.000 0.985219117059     113836          67.65
     100.000 0.986697205353     114196          75.17
     100.000 0.988027484817     114196          83.52
     101.000 0.989224736336     114403          92.81
     101.000 0.990302262702     114403         103.12
     102.000 0.991272036432     114581         114.57
     102.000 0.992144832789     114581         127.30
     103.000 0.992930349510     114758         141.45
     103.000 0.993637314559     114758         157.17
     104.000 0.994273583103     114900         174.63
     104.000 0.994846224793     114900         194.03
     105.000 0.995361602313     115022         215.59
     105.000 0.995825442082     115022         239.55
     106.000 0.996242897874     115108         266.16
     106.000 0.996618608086     115108         295.74
     107.000 0.996956747278     115197         328.60
     107.000 0.997261072550     115197         365.11
     107.000 0.997534965295     115197         405.67
     108.000 0.997781468766     115253         450.75
     108.000 0.998003321889     115253         500.83
     109.000 0.998202989700     115282         556.48
     110.000 0.998382690730     115316         618.31
     110.000 0.998544421657     115316         687.01
     111.000 0.998689979491     115338         763.35
     112.000 0.998820981542     115364         848.16
     112.000 0.998938883388     115364         942.40
     113.000 0.999044995049     115382        1047.11
     113.000 0.999140495544     115382        1163.46
     114.000 0.999226445990     115392        1292.73
     115.000 0.999303801391     115404        1436.37
     116.000 0.999373421252     115417        1595.97
     116.000 0.999436079127     115417        1773.30
     117.000 0.999492471214     115424        1970.33
     118.000 0.999543224093     115432        2189.26
     118.000 0.999588901683     115432        2432.51
     119.000 0.999630011515     115439        2702.79
     120.000 0.999667010363     115443        3003.10
     121.000 0.999700309327     115444        3336.77
     124.000 0.999730278394     115447        3707.53
     129.000 0.999757250555     115453        4119.47
     129.000 0.999781525499     115453        4577.19
     134.000 0.999803372950     115457        5085.77
     136.000 0.999823035655     115459        5650.86
     137.000 0.999840732089     115461        6278.73
     140.000 0.999856658880     115462        6976.37
     142.000 0.999870992992     115464        7751.52
     143.000 0.999883893693     115465        8612.80
     144.000 0.999895504324     115466        9569.77
     147.000 0.999905953891     115468       10633.08
     148.000 0.999915358502     115469       11814.54
     149.000 0.999923822652     115470       13127.26
     150.000 0.999931440387     115471       14585.85
     150.000 0.999938296348     115471       16206.50
     154.000 0.999944466713     115472       18007.22
     161.000 0.999950020042     115473       20008.02
     161.000 0.999955018038     115473       22231.13
     234.000 0.999959516234     115474       24701.26
     234.000 0.999963564611     115474       27445.84
     257.000 0.999967208150     115475       30495.38
     257.000 0.999970487335     115475       33883.76
     257.000 0.999973438601     115475       37648.62
     284.000 0.999976094741     115476       41831.80
     284.000 0.999978485267     115476       46479.78
     284.000 0.999980636740     115476       51644.20
     284.000 0.999982573066     115476       57382.44
     293.000 0.999984315760     115477       63758.27
     293.000 0.999985884184     115477       70842.52
     293.000 0.999987295765     115477       78713.91
     293.000 0.999988566189     115477       87459.90
     293.000 0.999989709570     115477       97177.67
     293.000 0.999990738613     115477      107975.19
     300.000 0.999991664752     115478      119972.43
     300.000 1.000000000000     115478
#[Mean    =       50.285, StdDeviation   =       25.805]
#[Max     =      300.000, TotalCount     =   115478.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     384.87626219928933
 Latency Median:     52
 Consistency Window Median:     83.0
  Inconsistencies:     115477
