       Value     Percentile TotalCount 1/(1-Percentile)

       1.000 0.000000000000       1101           1.00
       2.000 0.100000000000      47013           1.11
       2.000 0.190000000000      47013           1.23
       2.000 0.271000000000      47013           1.37
       2.000 0.343900000000      47013           1.52
       2.000 0.409510000000      47013           1.69
       3.000 0.468559000000      78868           1.88
       3.000 0.521703100000      78868           2.09
       3.000 0.569532790000      78868           2.32
       3.000 0.612579511000      78868           2.58
       3.000 0.651321559900      78868           2.87
       3.000 0.686189403910      78868           3.19
       3.000 0.717570463519      78868           3.54
       4.000 0.745813417167      91169           3.93
       4.000 0.771232075450      91169           4.37
       4.000 0.794108867905      91169           4.86
       4.000 0.814697981115      91169           5.40
       4.000 0.833228183003      91169           6.00
       5.000 0.849905364703      96029           6.66
       5.000 0.864914828233      96029           7.40
       5.000 0.878423345409      96029           8.23
       6.000 0.890581010868      98455           9.14
       6.000 0.901522909782      98455          10.15
       7.000 0.911370618803      99615          11.28
       7.000 0.920233556923      99615          12.54
       9.000 0.928210201231     100550          13.93
      10.000 0.935389181108     102213          15.48
      10.000 0.941850262997     102213          17.20
      11.000 0.947665236697     102489          19.11
      19.000 0.952898713028     104095          21.23
      19.000 0.957608841725     104095          23.59
      19.000 0.961847957552     104095          26.21
      32.000 0.965663161797     104323          29.12
      43.000 0.969096845617     104832          32.36
      44.000 0.972187161056     105236          35.95
      45.000 0.974968444950     105588          39.95
      46.000 0.977471600455     106061          44.39
      46.000 0.979724440410     106061          49.32
      46.000 0.981751996369     106061          54.80
      47.000 0.983576796732     106889          60.89
      47.000 0.985219117059     106889          67.65
      47.000 0.986697205353     106889          75.17
      47.000 0.988027484817     106889          83.52
      47.000 0.989224736336     106889          92.81
      48.000 0.990302262702     107466         103.12
      48.000 0.991272036432     107466         114.57
      48.000 0.992144832789     107466         127.30
      48.000 0.992930349510     107466         141.45
      48.000 0.993637314559     107466         157.17
      48.000 0.994273583103     107466         174.63
      49.000 0.994846224793     107779         194.03
      49.000 0.995361602313     107779         215.59
      49.000 0.995825442082     107779         239.55
      49.000 0.996242897874     107779         266.16
      49.000 0.996618608086     107779         295.74
      49.000 0.996956747278     107779         328.60
      49.000 0.997261072550     107779         365.11
      49.000 0.997534965295     107779         405.67
      50.000 0.997781468766     107912         450.75
      50.000 0.998003321889     107912         500.83
      50.000 0.998202989700     107912         556.48
      50.000 0.998382690730     107912         618.31
      50.000 0.998544421657     107912         687.01
      50.000 0.998689979491     107912         763.35
      50.000 0.998820981542     107912         848.16
      51.000 0.998938883388     107970         942.40
      51.000 0.999044995049     107970        1047.11
      51.000 0.999140495544     107970        1163.46
      51.000 0.999226445990     107970        1292.73
      51.000 0.999303801391     107970        1436.37
      51.000 0.999373421252     107970        1595.97
      52.000 0.999436079127     107993        1773.30
      52.000 0.999492471214     107993        1970.33
      52.000 0.999543224093     107993        2189.26
      52.000 0.999588901683     107993        2432.51
      52.000 0.999630011515     107993        2702.79
      53.000 0.999667010363     108007        3003.10
      53.000 0.999700309327     108007        3336.77
      53.000 0.999730278394     108007        3707.53
      53.000 0.999757250555     108007        4119.47
      54.000 0.999781525499     108014        4577.19
      54.000 0.999803372950     108014        5085.77
      54.000 0.999823035655     108014        5650.86
      54.000 0.999840732089     108014        6278.73
      55.000 0.999856658880     108019        6976.37
      55.000 0.999870992992     108019        7751.52
      55.000 0.999883893693     108019        8612.80
      56.000 0.999895504324     108021        9569.77
      56.000 0.999905953891     108021       10633.08
      57.000 0.999915358502     108022       11814.54
      58.000 0.999923822652     108024       13127.26
      58.000 0.999931440387     108024       14585.85
      59.000 0.999938296348     108025       16206.50
      64.000 0.999944466713     108026       18007.22
      64.000 0.999950020042     108026       20008.02
      98.000 0.999955018038     108027       22231.13
      98.000 0.999959516234     108027       24701.26
     101.000 0.999963564611     108028       27445.84
     101.000 0.999967208150     108028       30495.38
     101.000 0.999970487335     108028       33883.76
     102.000 0.999973438601     108030       37648.62
     102.000 0.999976094741     108030       41831.80
     102.000 0.999978485267     108030       46479.78
     102.000 0.999980636740     108030       51644.20
     102.000 0.999982573066     108030       57382.44
     102.000 0.999984315760     108030       63758.27
     102.000 0.999985884184     108030       70842.52
     102.000 0.999987295765     108030       78713.91
     102.000 0.999988566189     108030       87459.90
     102.000 0.999989709570     108030       97177.67
     102.000 0.999990738613     108030      107975.19
     103.000 0.999991664752     108031      119972.43
     103.000 1.000000000000     108031
#[Mean    =        4.800, StdDeviation   =        8.265]
#[Max     =      103.000, TotalCount     =   108031.000]
#[Buckets =           12, SubBuckets     =         2048]

----------------------------------------------------------
 Requests/sec:     360.0854623762629
Latency Median:     3
  Consistency Window Median:     1.0
  Inconsistencies:     0
